"name.library.x","replicate","forward_FASTQ_file","forward_file_loc","reverse_FASTQ_file","reverse_file_loc"
"LNPA-8_(SP)",3,"N703-N503_S21_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N503_S21_L003_R1_001.fastq.gz","N703-N503_S21_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N503_S21_L003_R2_001.fastq.gz"
"LNPA-8_(SP)",4,"N703-N503_S21_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N503_S21_L004_R1_001.fastq.gz","N703-N503_S21_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N503_S21_L004_R2_001.fastq.gz"
"LNPA-9",1,"N701-N504_S2_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L001_R1_001.fastq.gz","N701-N504_S2_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L001_R2_001.fastq.gz"
"LNPA-9",2,"N701-N504_S2_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L002_R1_001.fastq.gz","N701-N504_S2_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L002_R2_001.fastq.gz"
"LNPA-9",3,"N701-N504_S2_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L003_R1_001.fastq.gz","N701-N504_S2_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L003_R2_001.fastq.gz"
"LNPA-9",4,"N701-N504_S2_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L004_R1_001.fastq.gz","N701-N504_S2_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N504_S2_L004_R2_001.fastq.gz"
"LNPA-9",5,"Plate_4_LNPA-9_N709_N503_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L002_R1_001.fastq.gz","Plate_4_LNPA-9_N709_N503_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L002_R2_001.fastq.gz"
"LNPA-9",6,"Plate_4_LNPA-9_N709_N503_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L004_R1_001.fastq.gz","Plate_4_LNPA-9_N709_N503_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L004_R2_001.fastq.gz"
"LNPA-90_(SP)",1,"N707-N503_S25_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L001_R1_001.fastq.gz","N707-N503_S25_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L001_R2_001.fastq.gz"
"LNPA-90_(SP)",2,"N707-N503_S25_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L002_R1_001.fastq.gz","N707-N503_S25_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L002_R2_001.fastq.gz"
"LNPA-90_(SP)",3,"N707-N503_S25_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L003_R1_001.fastq.gz","N707-N503_S25_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L003_R2_001.fastq.gz"
"LNPA-90_(SP)",4,"N707-N503_S25_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L004_R1_001.fastq.gz","N707-N503_S25_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N707-N503_S25_L004_R2_001.fastq.gz"
"Netherlands01",1,"SRR1663561_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands01/SRR1663561_1.fastq.gz","SRR1663561_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands01/SRR1663561_2.fastq.gz"
"Netherlands02",1,"SRR1663562_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands02/SRR1663562_1.fastq.gz","SRR1663562_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands02/SRR1663562_2.fastq.gz"
"Netherlands03",1,"SRR1663563_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands03/SRR1663563_1.fastq.gz","SRR1663563_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands03/SRR1663563_2.fastq.gz"
"Netherlands04",1,"SRR1663564_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands04/SRR1663564_1.fastq.gz","SRR1663564_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands04/SRR1663564_2.fastq.gz"
"Netherlands07",1,"SRR1663565_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands07/SRR1663565_1.fastq.gz","SRR1663565_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands07/SRR1663565_2.fastq.gz"
"Netherlands10",1,"SRR1663566_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands10/SRR1663566_1.fastq.gz","SRR1663566_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands10/SRR1663566_2.fastq.gz"
"Netherlands11",1,"SRR1663567_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands11/SRR1663567_1.fastq.gz","SRR1663567_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands11/SRR1663567_2.fastq.gz"
"Netherlands13",1,"SRR1663568_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands13/SRR1663568_1.fastq.gz","SRR1663568_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands13/SRR1663568_2.fastq.gz"
"Netherlands14",1,"SRR1663569_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands14/SRR1663569_1.fastq.gz","SRR1663569_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands14/SRR1663569_2.fastq.gz"
"Netherlands15",1,"SRR1663570_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands15/SRR1663570_1.fastq.gz","SRR1663570_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands15/SRR1663570_2.fastq.gz"
"Netherlands16",1,"SRR1663571_1.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands16/SRR1663571_1.fastq.gz","SRR1663571_2.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/NL/Netherlands16/SRR1663571_2.fastq.gz"
